donacion_id,fecha,tipo_donante,item_id,nombre_item,categoria,unidad_medida,cantidad_donada,valor_estimado_soles,campania
DON05389,2025-07-22,Persona natural,ITM006,Fideos,alimentos,kg,7,52.73,Regular
DON05390,2025-07-28,Empresa,ITM007,Conservas de atún,alimentos,lata,34,439.9,Regular
DON05391,2025-07-06,Persona natural,ITM011,Agua embotellada,alimentos,litro,6,55.06,Regular
DON05392,2025-07-22,Persona natural,ITM008,Galletas nutritivas,alimentos,paquete,4,43.42,Regular
DON05393,2025-07-12,Persona natural,ITM010,Frutas,alimentos,kg,6,61.13,Regular
DON05394,2025-07-22,Persona natural,ITM006,Fideos,alimentos,kg,7,74.11,Regular
DON05395,2025-07-24,Persona natural,ITM009,Suplemento nutricional,alimentos,unidad,4,32.89,Regular
DON05396,2025-07-12,ONG,ITM009,Suplemento nutricional,alimentos,unidad,20,178.76,Regular
DON05397,2025-07-28,Persona natural,ITM003,Leche evaporada,alimentos,lata,16,162.77,Emergencia
DON05398,2025-07-22,ONG,ITM007,Conservas de atún,alimentos,lata,42,525.05,Regular
DON05399,2025-07-11,Persona natural,ITM005,Aceite vegetal,alimentos,litro,7,71.54,Regular
DON05400,2025-07-04,Persona natural,ITM008,Galletas nutritivas,alimentos,paquete,4,41.02,Regular
DON05401,2025-07-28,Persona natural,ITM001,Arroz,alimentos,kg,6,70.55,Regular
DON05402,2025-07-15,Iglesia/Comunidad,ITM008,Galletas nutritivas,alimentos,paquete,20,217.5,Regular
DON05403,2025-07-25,Empresa,ITM002,Avena,alimentos,kg,51,393.93,Regular
DON05404,2025-07-28,Iglesia/Comunidad,ITM003,Leche evaporada,alimentos,lata,18,180.28,Regular
DON05405,2025-07-09,Iglesia/Comunidad,ITM002,Avena,alimentos,kg,13,148.56,Regular
DON05406,2025-07-19,Iglesia/Comunidad,ITM005,Aceite vegetal,alimentos,litro,5,50.86,Regular
DON05407,2025-07-25,Iglesia/Comunidad,ITM010,Frutas,alimentos,kg,6,59.85,Regular
DON05408,2025-07-08,Persona natural,ITM014,Jabón líquido,higiene,litro,3,26.37,Regular
DON05409,2025-07-03,Persona natural,ITM017,Detergente,higiene,kg,11,111.65,Regular
DON05410,2025-07-01,Persona natural,ITM014,Jabón líquido,higiene,litro,8,73.22,Regular
DON05411,2025-07-16,Empresa,ITM013,Papel higiénico,higiene,rollo,49,325.65,Regular
DON05412,2025-07-08,Campaña digital,ITM017,Detergente,higiene,kg,22,144.55,Regular
DON05413,2025-07-12,Persona natural,ITM018,Alcohol en gel,higiene,unidad,4,36.21,Regular
DON05414,2025-07-25,Persona natural,ITM013,Papel higiénico,higiene,rollo,5,58.5,Regular
DON05415,2025-07-12,Universidad,ITM013,Papel higiénico,higiene,rollo,13,147.03,Regular
DON05416,2025-07-20,ONG,ITM014,Jabón líquido,higiene,litro,26,280.0,Regular
DON05417,2025-07-21,Campaña digital,ITM018,Alcohol en gel,higiene,unidad,10,69.77,Regular
DON05418,2025-07-30,Persona natural,ITM016,Toallas húmedas,higiene,paquete,6,41.41,Regular
DON05419,2025-07-10,Persona natural,ITM016,Toallas húmedas,higiene,paquete,7,58.38,Regular
DON05420,2025-07-11,Persona natural,ITM015,Pañales,higiene,unidad,5,34.09,Emergencia
DON05421,2025-07-03,Universidad,ITM018,Alcohol en gel,higiene,unidad,21,160.86,Regular
DON05422,2025-07-04,Campaña digital,ITM014,Jabón líquido,higiene,litro,25,170.04,Regular
DON05423,2025-07-24,Persona natural,ITM018,Alcohol en gel,higiene,unidad,10,80.51,Regular
DON05424,2025-07-01,Persona natural,ITM018,Alcohol en gel,higiene,unidad,13,101.54,Regular
DON05425,2025-07-20,Iglesia/Comunidad,ITM016,Toallas húmedas,higiene,paquete,11,67.71,Regular
DON05426,2025-07-12,ONG,ITM016,Toallas húmedas,higiene,paquete,42,284.4,Regular
DON05427,2025-07-19,Iglesia/Comunidad,ITM014,Jabón líquido,higiene,litro,16,121.67,Regular
DON05428,2025-07-26,Campaña digital,ITM017,Detergente,higiene,kg,17,107.66,Regular
DON05429,2025-07-18,Persona natural,ITM017,Detergente,higiene,kg,8,64.65,Regular
DON05430,2025-07-04,Iglesia/Comunidad,ITM018,Alcohol en gel,higiene,unidad,10,90.9,Regular
DON05431,2025-07-04,Campaña digital,ITM018,Alcohol en gel,higiene,unidad,28,254.5,Regular
DON05432,2025-07-15,ONG,ITM018,Alcohol en gel,higiene,unidad,27,216.89,Regular
DON05433,2025-07-22,Iglesia/Comunidad,ITM014,Jabón líquido,higiene,litro,10,69.8,Regular
DON05434,2025-07-31,ONG,ITM016,Toallas húmedas,higiene,paquete,19,173.37,Regular
DON05435,2025-07-10,Persona natural,ITM016,Toallas húmedas,higiene,paquete,9,68.83,Regular
DON05436,2025-07-19,Persona natural,ITM017,Detergente,higiene,kg,8,73.13,Regular
DON05437,2025-07-02,Persona natural,ITM014,Jabón líquido,higiene,litro,7,46.67,Regular
DON05438,2025-07-31,Persona natural,ITM017,Detergente,higiene,kg,11,109.0,Regular
DON05439,2025-07-10,Campaña digital,ITM016,Toallas húmedas,higiene,paquete,14,80.82,Regular
DON05440,2025-07-29,Persona natural,ITM014,Jabón líquido,higiene,litro,8,84.9,Regular
DON05441,2025-07-14,Campaña digital,ITM014,Jabón líquido,higiene,litro,19,190.5,Regular
DON05442,2025-07-25,Persona natural,ITM017,Detergente,higiene,kg,4,37.76,Regular
DON05443,2025-07-30,Iglesia/Comunidad,ITM016,Toallas húmedas,higiene,paquete,17,121.26,Regular
DON05444,2025-07-30,Empresa,ITM017,Detergente,higiene,kg,40,336.56,Regular
DON05445,2025-07-29,Empresa,ITM017,Detergente,higiene,kg,34,320.16,Regular
DON05446,2025-07-12,ONG,ITM015,Pañales,higiene,unidad,16,153.21,Emergencia
DON05447,2025-07-28,Persona natural,ITM015,Pañales,higiene,unidad,9,94.16,Regular
DON05448,2025-07-30,Persona natural,ITM014,Jabón líquido,higiene,litro,4,35.4,Regular
DON05449,2025-07-26,Iglesia/Comunidad,ITM018,Alcohol en gel,higiene,unidad,12,113.05,Regular
DON05450,2025-07-29,Persona natural,ITM014,Jabón líquido,higiene,litro,9,70.83,Regular
DON05451,2025-07-26,Empresa,ITM014,Jabón líquido,higiene,litro,43,475.13,Regular
DON05452,2025-07-17,Persona natural,ITM013,Papel higiénico,higiene,rollo,5,49.56,Regular
DON05453,2025-07-26,Persona natural,ITM014,Jabón líquido,higiene,litro,5,39.08,Regular
DON05454,2025-07-02,Persona natural,ITM017,Detergente,higiene,kg,10,68.98,Regular
DON05455,2025-07-09,Empresa,ITM015,Pañales,higiene,unidad,26,232.59,Regular
DON05456,2025-07-26,Persona natural,ITM016,Toallas húmedas,higiene,paquete,5,40.81,Regular
DON05457,2025-07-03,Universidad,ITM014,Jabón líquido,higiene,litro,16,113.78,Regular
DON05458,2025-07-19,Empresa,ITM017,Detergente,higiene,kg,45,394.21,Regular
DON05459,2025-07-03,Campaña digital,ITM016,Toallas húmedas,higiene,paquete,11,126.91,Emergencia
DON05460,2025-07-19,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,4,89.78,Regular
DON05461,2025-07-11,Campaña digital,ITM020,Guantes descartables,insumos_medicos,par,26,572.31,Regular
DON05462,2025-07-22,Campaña digital,ITM023,Baja lenguas,insumos_medicos,unidad,14,265.1,Regular
DON05463,2025-07-12,Persona natural,ITM026,Clorhexidina,insumos_medicos,frasco,5,103.03,Regular
DON05464,2025-07-29,ONG,ITM019,Mascarillas,insumos_medicos,unidad,29,463.46,Regular
DON05465,2025-07-30,Persona natural,ITM019,Mascarillas,insumos_medicos,unidad,5,107.07,Regular
DON05466,2025-07-12,Empresa,ITM028,Algodón,insumos_medicos,paquete,30,578.58,Regular
DON05467,2025-07-13,Persona natural,ITM019,Mascarillas,insumos_medicos,unidad,4,94.24,Regular
DON05468,2025-07-05,Campaña digital,ITM019,Mascarillas,insumos_medicos,unidad,13,239.16,Regular
DON05469,2025-07-14,ONG,ITM026,Clorhexidina,insumos_medicos,frasco,27,608.54,Regular
DON05470,2025-07-26,Persona natural,ITM022,Termómetros digitales,insumos_medicos,unidad,5,99.3,Regular
DON05471,2025-07-06,Empresa,ITM025,Vendas,insumos_medicos,unidad,35,818.15,Regular
DON05472,2025-07-30,Persona natural,ITM019,Mascarillas,insumos_medicos,unidad,13,327.74,Regular
DON05473,2025-07-05,Persona natural,ITM025,Vendas,insumos_medicos,unidad,10,201.1,Regular
DON05474,2025-07-09,Empresa,ITM028,Algodón,insumos_medicos,paquete,40,860.63,Regular
DON05475,2025-07-02,Iglesia/Comunidad,ITM020,Guantes descartables,insumos_medicos,par,10,161.81,Regular
DON05476,2025-07-01,Persona natural,ITM026,Clorhexidina,insumos_medicos,frasco,7,161.38,Regular
DON05477,2025-07-26,Persona natural,ITM019,Mascarillas,insumos_medicos,unidad,4,77.95,Regular
DON05478,2025-07-24,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,8,157.11,Regular
DON05479,2025-07-05,Persona natural,ITM024,Antiséptico,insumos_medicos,litro,4,115.66,Regular
DON05480,2025-07-21,Empresa,ITM025,Vendas,insumos_medicos,unidad,28,560.69,Regular
DON05481,2025-07-23,Campaña digital,ITM020,Guantes descartables,insumos_medicos,par,15,327.2,Regular
DON05482,2025-07-02,Universidad,ITM023,Baja lenguas,insumos_medicos,unidad,17,357.78,Regular
DON05483,2025-07-19,Iglesia/Comunidad,ITM027,Jeringas descartables,insumos_medicos,unidad,19,387.47,Regular
DON05484,2025-07-03,Campaña digital,ITM020,Guantes descartables,insumos_medicos,par,15,283.4,Regular
DON05485,2025-07-27,ONG,ITM027,Jeringas descartables,insumos_medicos,unidad,51,966.55,Regular
DON05486,2025-07-15,Persona natural,ITM019,Mascarillas,insumos_medicos,unidad,6,108.48,Regular
DON05487,2025-07-03,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,5,89.48,Regular
DON05488,2025-07-13,Persona natural,ITM023,Baja lenguas,insumos_medicos,unidad,6,108.79,Regular
DON05489,2025-07-14,Empresa,ITM019,Mascarillas,insumos_medicos,unidad,47,894.88,Regular
DON05490,2025-07-18,Persona natural,ITM022,Termómetros digitales,insumos_medicos,unidad,5,105.76,Regular
DON05491,2025-07-12,Persona natural,ITM025,Vendas,insumos_medicos,unidad,4,91.01,Regular
DON05492,2025-07-09,Campaña digital,ITM023,Baja lenguas,insumos_medicos,unidad,27,700.24,Regular
DON05493,2025-07-15,Empresa,ITM029,Suero oral,medicamentos_soporte,sobre,40,1707.39,Regular
DON05494,2025-07-20,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,6,209.58,Regular
DON05495,2025-07-20,ONG,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,37,1705.92,Regular
DON05496,2025-07-26,ONG,ITM029,Suero oral,medicamentos_soporte,sobre,38,1451.27,Regular
DON05497,2025-07-05,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,9,410.81,Regular
DON05498,2025-07-16,Iglesia/Comunidad,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,13,566.43,Regular
DON05499,2025-07-19,Empresa,ITM029,Suero oral,medicamentos_soporte,sobre,25,965.03,Regular
DON05500,2025-07-04,Persona natural,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,5,254.15,Regular
DON05501,2025-07-02,Persona natural,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,6,188.87,Regular
DON05502,2025-07-13,Empresa,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,53,2074.42,Regular
DON05503,2025-07-20,Empresa,ITM029,Suero oral,medicamentos_soporte,sobre,34,1106.92,Regular
DON05504,2025-07-17,ONG,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,28,1086.59,Regular
DON05505,2025-07-17,Iglesia/Comunidad,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,9,300.75,Regular
DON05506,2025-07-11,Persona natural,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,5,158.85,Regular
DON05507,2025-07-18,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,5,189.65,Regular
DON05508,2025-07-19,Empresa,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,53,2150.12,Regular
DON05509,2025-07-08,ONG,ITM029,Suero oral,medicamentos_soporte,sobre,45,1495.06,Regular
DON05510,2025-07-03,Iglesia/Comunidad,ITM029,Suero oral,medicamentos_soporte,sobre,10,340.07,Regular
DON05511,2025-07-12,ONG,ITM029,Suero oral,medicamentos_soporte,sobre,77,3112.54,Regular
DON05512,2025-07-20,Persona natural,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,6,203.07,Regular
DON05513,2025-07-26,ONG,ITM029,Suero oral,medicamentos_soporte,sobre,13,353.87,Emergencia
DON05514,2025-07-02,Universidad,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,11,382.9,Regular
DON05515,2025-07-25,Persona natural,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,4,134.83,Regular
DON05516,2025-07-24,ONG,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,23,796.78,Regular
DON05517,2025-07-05,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,3,101.81,Regular
DON05518,2025-07-05,Campaña digital,ITM029,Suero oral,medicamentos_soporte,sobre,21,562.0,Regular
DON05519,2025-07-03,Iglesia/Comunidad,ITM029,Suero oral,medicamentos_soporte,sobre,17,752.58,Regular
DON05520,2025-07-02,Persona natural,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,6,269.06,Regular
DON05521,2025-07-06,ONG,ITM029,Suero oral,medicamentos_soporte,sobre,33,1296.21,Regular
DON05522,2025-07-05,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,7,298.77,Regular
DON05523,2025-07-31,ONG,ITM029,Suero oral,medicamentos_soporte,sobre,21,668.37,Regular
DON05524,2025-07-05,Iglesia/Comunidad,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,23,777.49,Regular
DON05525,2025-08-18,ONG,ITM002,Avena,alimentos,kg,13,114.36,Día del Niño
DON05526,2025-08-18,Iglesia/Comunidad,ITM002,Avena,alimentos,kg,8,65.35,Día del Niño
DON05527,2025-08-09,Iglesia/Comunidad,ITM006,Fideos,alimentos,kg,20,212.84,Día del Niño
DON05528,2025-08-28,Persona natural,ITM004,Menestras,alimentos,kg,3,29.79,Día del Niño
DON05529,2025-08-14,Empresa,ITM006,Fideos,alimentos,kg,38,331.24,Día del Niño
DON05530,2025-08-28,Persona natural,ITM008,Galletas nutritivas,alimentos,paquete,5,54.13,Día del Niño
DON05531,2025-08-13,Persona natural,ITM011,Agua embotellada,alimentos,litro,7,86.9,Día del Niño
DON05532,2025-08-31,Persona natural,ITM007,Conservas de atún,alimentos,lata,7,75.14,Día del Niño
DON05533,2025-08-20,Empresa,ITM009,Suplemento nutricional,alimentos,unidad,42,505.62,Día del Niño
DON05534,2025-08-07,ONG,ITM008,Galletas nutritivas,alimentos,paquete,27,276.24,Día del Niño
DON05535,2025-08-13,Persona natural,ITM002,Avena,alimentos,kg,5,54.04,Día del Niño
DON05536,2025-08-10,Universidad,ITM006,Fideos,alimentos,kg,22,266.05,Día del Niño
DON05537,2025-08-19,Persona natural,ITM009,Suplemento nutricional,alimentos,unidad,9,87.11,Día del Niño
DON05538,2025-08-11,Universidad,ITM008,Galletas nutritivas,alimentos,paquete,21,194.83,Día del Niño
DON05539,2025-08-21,Empresa,ITM008,Galletas nutritivas,alimentos,paquete,34,423.48,Día del Niño
DON05540,2025-08-06,ONG,ITM001,Arroz,alimentos,kg,28,259.66,Día del Niño
DON05541,2025-08-18,Empresa,ITM001,Arroz,alimentos,kg,23,279.54,Día del Niño
DON05542,2025-08-06,Persona natural,ITM008,Galletas nutritivas,alimentos,paquete,7,69.0,Día del Niño
DON05543,2025-08-30,Persona natural,ITM009,Suplemento nutricional,alimentos,unidad,9,111.92,Día del Niño
DON05544,2025-08-22,Campaña digital,ITM002,Avena,alimentos,kg,11,144.11,Día del Niño
DON05545,2025-08-26,Campaña digital,ITM007,Conservas de atún,alimentos,lata,13,143.62,Día del Niño
DON05546,2025-08-13,Empresa,ITM008,Galletas nutritivas,alimentos,paquete,32,397.73,Día del Niño
DON05547,2025-08-23,Empresa,ITM011,Agua embotellada,alimentos,litro,65,646.29,Día del Niño
DON05548,2025-08-17,Campaña digital,ITM008,Galletas nutritivas,alimentos,paquete,19,190.48,Día del Niño
DON05549,2025-08-05,Empresa,ITM012,Ensure pediátrico,alimentos,unidad,51,559.29,Día del Niño
DON05550,2025-08-05,Campaña digital,ITM002,Avena,alimentos,kg,18,221.47,Día del Niño
DON05551,2025-08-19,ONG,ITM011,Agua embotellada,alimentos,litro,20,249.8,Día del Niño
DON05552,2025-08-23,ONG,ITM011,Agua embotellada,alimentos,litro,30,389.03,Día del Niño
DON05553,2025-08-10,ONG,ITM003,Leche evaporada,alimentos,lata,27,316.1,Día del Niño
DON05554,2025-08-18,Empresa,ITM007,Conservas de atún,alimentos,lata,34,429.76,Día del Niño
DON05555,2025-08-02,Universidad,ITM003,Leche evaporada,alimentos,lata,28,286.01,Día del Niño
DON05556,2025-08-12,Empresa,ITM004,Menestras,alimentos,kg,29,334.16,Día del Niño
DON05557,2025-08-08,ONG,ITM003,Leche evaporada,alimentos,lata,19,256.66,Día del Niño
DON05558,2025-08-10,Persona natural,ITM011,Agua embotellada,alimentos,litro,6,81.28,Día del Niño
DON05559,2025-08-02,Empresa,ITM003,Leche evaporada,alimentos,lata,34,418.31,Día del Niño
DON05560,2025-08-03,Persona natural,ITM011,Agua embotellada,alimentos,litro,6,55.76,Día del Niño
DON05561,2025-08-07,Persona natural,ITM006,Fideos,alimentos,kg,8,82.64,Día del Niño
DON05562,2025-08-14,Persona natural,ITM009,Suplemento nutricional,alimentos,unidad,8,94.24,Día del Niño
DON05563,2025-08-01,ONG,ITM012,Ensure pediátrico,alimentos,unidad,26,249.89,Día del Niño
DON05564,2025-08-17,Empresa,ITM008,Galletas nutritivas,alimentos,paquete,63,722.56,Día del Niño
DON05565,2025-08-14,Empresa,ITM008,Galletas nutritivas,alimentos,paquete,56,573.41,Día del Niño
DON05566,2025-08-07,Persona natural,ITM010,Frutas,alimentos,kg,5,43.48,Día del Niño
DON05567,2025-08-23,Empresa,ITM005,Aceite vegetal,alimentos,litro,22,168.63,Día del Niño
DON05568,2025-08-29,Iglesia/Comunidad,ITM010,Frutas,alimentos,kg,17,198.27,Día del Niño
DON05569,2025-08-21,Empresa,ITM004,Menestras,alimentos,kg,30,333.68,Día del Niño
DON05570,2025-08-10,Iglesia/Comunidad,ITM012,Ensure pediátrico,alimentos,unidad,11,129.91,Día del Niño
DON05571,2025-08-19,Persona natural,ITM004,Menestras,alimentos,kg,10,100.6,Día del Niño
DON05572,2025-08-28,Persona natural,ITM008,Galletas nutritivas,alimentos,paquete,7,73.38,Día del Niño
DON05573,2025-08-11,Campaña digital,ITM011,Agua embotellada,alimentos,litro,11,132.85,Día del Niño
DON05574,2025-08-29,Empresa,ITM003,Leche evaporada,alimentos,lata,44,571.67,Día del Niño
DON05575,2025-08-31,Persona natural,ITM012,Ensure pediátrico,alimentos,unidad,10,91.5,Día del Niño
DON05576,2025-08-20,Universidad,ITM001,Arroz,alimentos,kg,25,318.04,Día del Niño
DON05577,2025-08-29,Empresa,ITM012,Ensure pediátrico,alimentos,unidad,32,397.73,Día del Niño
DON05578,2025-08-15,ONG,ITM006,Fideos,alimentos,kg,24,232.82,Día del Niño
DON05579,2025-08-07,Iglesia/Comunidad,ITM005,Aceite vegetal,alimentos,litro,7,103.03,Día del Niño
DON05580,2025-08-12,Persona natural,ITM009,Suplemento nutricional,alimentos,unidad,4,42.09,Día del Niño
DON05581,2025-08-27,Empresa,ITM012,Ensure pediátrico,alimentos,unidad,32,394.12,Día del Niño
DON05582,2025-08-11,Persona natural,ITM005,Aceite vegetal,alimentos,litro,7,81.4,Día del Niño
DON05583,2025-08-05,ONG,ITM009,Suplemento nutricional,alimentos,unidad,50,514.88,Día del Niño
DON05584,2025-08-13,Empresa,ITM007,Conservas de atún,alimentos,lata,28,295.16,Día del Niño
DON05585,2025-08-01,ONG,ITM007,Conservas de atún,alimentos,lata,33,375.19,Día del Niño
DON05586,2025-08-02,Persona natural,ITM005,Aceite vegetal,alimentos,litro,6,58.75,Día del Niño
DON05587,2025-08-23,Persona natural,ITM011,Agua embotellada,alimentos,litro,5,71.15,Día del Niño
DON05588,2025-08-08,Persona natural,ITM002,Avena,alimentos,kg,5,70.83,Día del Niño
DON05589,2025-08-25,Universidad,ITM006,Fideos,alimentos,kg,18,228.57,Día del Niño
DON05590,2025-08-10,Iglesia/Comunidad,ITM010,Frutas,alimentos,kg,8,100.24,Día del Niño
DON05591,2025-08-28,Iglesia/Comunidad,ITM011,Agua embotellada,alimentos,litro,18,175.52,Día del Niño
DON05592,2025-08-19,Universidad,ITM004,Menestras,alimentos,kg,15,159.03,Día del Niño
DON05593,2025-08-19,Persona natural,ITM004,Menestras,alimentos,kg,14,165.19,Día del Niño
DON05594,2025-08-31,Campaña digital,ITM005,Aceite vegetal,alimentos,litro,21,198.17,Día del Niño
DON05595,2025-08-21,Iglesia/Comunidad,ITM009,Suplemento nutricional,alimentos,unidad,15,133.95,Día del Niño
DON05596,2025-08-13,Persona natural,ITM009,Suplemento nutricional,alimentos,unidad,4,59.04,Día del Niño
DON05597,2025-08-14,Universidad,ITM009,Suplemento nutricional,alimentos,unidad,18,211.78,Día del Niño
DON05598,2025-08-18,Empresa,ITM010,Frutas,alimentos,kg,69,658.72,Día del Niño
DON05599,2025-08-02,Persona natural,ITM001,Arroz,alimentos,kg,4,58.78,Día del Niño
DON05600,2025-08-24,Iglesia/Comunidad,ITM009,Suplemento nutricional,alimentos,unidad,27,374.33,Día del Niño
DON05601,2025-08-08,Empresa,ITM003,Leche evaporada,alimentos,lata,37,386.87,Día del Niño
DON05602,2025-08-18,Persona natural,ITM004,Menestras,alimentos,kg,6,75.52,Día del Niño
DON05603,2025-08-09,Persona natural,ITM012,Ensure pediátrico,alimentos,unidad,7,60.71,Día del Niño
DON05604,2025-08-09,Persona natural,ITM011,Agua embotellada,alimentos,litro,9,126.01,Día del Niño
DON05605,2025-08-12,Universidad,ITM012,Ensure pediátrico,alimentos,unidad,21,257.06,Día del Niño
DON05606,2025-08-06,Iglesia/Comunidad,ITM004,Menestras,alimentos,kg,14,141.82,Día del Niño
DON05607,2025-08-31,Campaña digital,ITM007,Conservas de atún,alimentos,lata,21,273.47,Día del Niño
DON05608,2025-08-18,Persona natural,ITM001,Arroz,alimentos,kg,6,80.13,Día del Niño
DON05609,2025-08-03,Persona natural,ITM012,Ensure pediátrico,alimentos,unidad,8,79.91,Día del Niño
DON05610,2025-08-31,Empresa,ITM006,Fideos,alimentos,kg,66,852.59,Día del Niño
DON05611,2025-08-26,ONG,ITM016,Toallas húmedas,higiene,paquete,25,271.0,Día del Niño
DON05612,2025-08-12,Empresa,ITM015,Pañales,higiene,unidad,21,162.03,Día del Niño
DON05613,2025-08-13,Persona natural,ITM013,Papel higiénico,higiene,rollo,6,57.19,Día del Niño
DON05614,2025-08-14,Campaña digital,ITM014,Jabón líquido,higiene,litro,13,119.7,Día del Niño
DON05615,2025-08-28,Empresa,ITM014,Jabón líquido,higiene,litro,22,190.8,Día del Niño
DON05616,2025-08-21,Persona natural,ITM014,Jabón líquido,higiene,litro,6,55.25,Día del Niño
DON05617,2025-08-18,Campaña digital,ITM013,Papel higiénico,higiene,rollo,19,202.5,Día del Niño
DON05618,2025-08-31,ONG,ITM018,Alcohol en gel,higiene,unidad,36,292.52,Día del Niño
DON05619,2025-08-15,Universidad,ITM015,Pañales,higiene,unidad,23,213.77,Día del Niño
DON05620,2025-08-20,Persona natural,ITM013,Papel higiénico,higiene,rollo,8,63.62,Día del Niño
DON05621,2025-08-17,Empresa,ITM017,Detergente,higiene,kg,62,666.97,Día del Niño
DON05622,2025-08-29,Empresa,ITM017,Detergente,higiene,kg,40,383.61,Día del Niño
DON05623,2025-08-28,Persona natural,ITM016,Toallas húmedas,higiene,paquete,8,82.19,Día del Niño
DON05624,2025-08-16,Iglesia/Comunidad,ITM013,Papel higiénico,higiene,rollo,9,92.18,Día del Niño
DON05625,2025-08-18,ONG,ITM014,Jabón líquido,higiene,litro,18,153.8,Día del Niño
DON05626,2025-08-29,Persona natural,ITM016,Toallas húmedas,higiene,paquete,5,55.33,Día del Niño
DON05627,2025-08-22,Persona natural,ITM013,Papel higiénico,higiene,rollo,3,27.93,Día del Niño
DON05628,2025-08-21,Empresa,ITM017,Detergente,higiene,kg,25,217.7,Día del Niño
DON05629,2025-08-02,ONG,ITM013,Papel higiénico,higiene,rollo,23,238.55,Día del Niño
DON05630,2025-08-15,Persona natural,ITM016,Toallas húmedas,higiene,paquete,4,28.6,Día del Niño
DON05631,2025-08-07,Persona natural,ITM017,Detergente,higiene,kg,5,51.64,Día del Niño
DON05632,2025-08-07,Persona natural,ITM016,Toallas húmedas,higiene,paquete,7,59.24,Día del Niño
DON05633,2025-08-30,ONG,ITM016,Toallas húmedas,higiene,paquete,33,381.3,Día del Niño
DON05634,2025-08-09,Empresa,ITM013,Papel higiénico,higiene,rollo,38,378.6,Día del Niño
DON05635,2025-08-21,ONG,ITM016,Toallas húmedas,higiene,paquete,21,134.76,Día del Niño
DON05636,2025-08-21,Persona natural,ITM015,Pañales,higiene,unidad,11,128.68,Día del Niño
DON05637,2025-08-30,ONG,ITM015,Pañales,higiene,unidad,37,335.48,Día del Niño
DON05638,2025-08-21,Persona natural,ITM015,Pañales,higiene,unidad,8,92.67,Día del Niño
DON05639,2025-08-16,Persona natural,ITM016,Toallas húmedas,higiene,paquete,11,99.89,Día del Niño
DON05640,2025-08-14,Empresa,ITM015,Pañales,higiene,unidad,41,329.35,Día del Niño
DON05641,2025-08-29,Campaña digital,ITM017,Detergente,higiene,kg,26,258.88,Día del Niño
DON05642,2025-08-01,Persona natural,ITM018,Alcohol en gel,higiene,unidad,9,68.22,Día del Niño
DON05643,2025-08-14,ONG,ITM018,Alcohol en gel,higiene,unidad,18,174.31,Día del Niño
DON05644,2025-08-30,ONG,ITM015,Pañales,higiene,unidad,44,477.16,Día del Niño
DON05645,2025-08-14,ONG,ITM013,Papel higiénico,higiene,rollo,34,385.63,Día del Niño
DON05646,2025-08-14,ONG,ITM015,Pañales,higiene,unidad,31,231.44,Día del Niño
DON05647,2025-08-31,Empresa,ITM014,Jabón líquido,higiene,litro,36,319.76,Día del Niño
DON05648,2025-08-24,Empresa,ITM018,Alcohol en gel,higiene,unidad,24,241.07,Día del Niño
DON05649,2025-08-31,Empresa,ITM018,Alcohol en gel,higiene,unidad,27,251.08,Día del Niño
DON05650,2025-08-08,Persona natural,ITM016,Toallas húmedas,higiene,paquete,6,45.84,Día del Niño
DON05651,2025-08-17,ONG,ITM013,Papel higiénico,higiene,rollo,34,284.58,Día del Niño
DON05652,2025-08-01,Campaña digital,ITM017,Detergente,higiene,kg,23,199.85,Día del Niño
DON05653,2025-08-02,Persona natural,ITM026,Clorhexidina,insumos_medicos,frasco,6,130.37,Día del Niño
DON05654,2025-08-01,Campaña digital,ITM022,Termómetros digitales,insumos_medicos,unidad,12,325.58,Día del Niño
DON05655,2025-08-27,Persona natural,ITM022,Termómetros digitales,insumos_medicos,unidad,7,173.89,Día del Niño
DON05656,2025-08-25,Persona natural,ITM023,Baja lenguas,insumos_medicos,unidad,4,79.5,Día del Niño
DON05657,2025-08-13,Persona natural,ITM022,Termómetros digitales,insumos_medicos,unidad,5,146.99,Día del Niño
