donacion_id,fecha,tipo_donante,item_id,nombre_item,categoria,unidad_medida,cantidad_donada,valor_estimado_soles,campania
DON00804,2026-03-02,Empresa,ITM008,Galletas nutritivas,alimentos,paquete,137,1545.71,Regular
DON00805,2026-01-21,ONG,ITM006,Fideos,alimentos,kg,255,3039.6,Regular
DON00806,2025-04-16,Empresa,ITM012,Ensure pediátrico,alimentos,unidad,55,484.01,Emergencia
DON00807,2025-05-12,Iglesia/Comunidad,ITM026,Clorhexidina,insumos_medicos,frasco,37,657.58,Regular
DON00808,2025-07-18,Iglesia/Comunidad,ITM003,Leche evaporada,alimentos,lata,71,1234.93,Regular
DON00809,2026-07-03,Empresa,ITM002,Avena,alimentos,kg,68,562.02,Regular
DON00810,2025-09-19,Campaña digital,ITM006,Fideos,alimentos,kg,107,696.32,Día del Niño
DON00811,2025-10-03,Iglesia/Comunidad,ITM013,Papel higiénico,higiene,rollo,72,532.32,Regular
DON00812,2026-01-16,Iglesia/Comunidad,ITM016,Toallas húmedas,higiene,paquete,125,787.3,Emergencia
DON00813,2026-01-20,Empresa,ITM016,Toallas húmedas,higiene,paquete,55,951.14,Navidad
DON00814,2025-09-01,Empresa,ITM028,Algodón,insumos_medicos,paquete,97,1025.06,Regular
DON00815,2025-10-16,Persona natural,ITM007,Conservas de atún,alimentos,lata,78,829.02,Regular
DON00816,2026-01-26,Persona natural,ITM023,Baja lenguas,insumos_medicos,unidad,26,457.29,Regular
DON00817,2025-08-14,Persona natural,ITM012,Ensure pediátrico,alimentos,unidad,82,766.66,Regular
DON00818,2025-10-13,Universidad,ITM012,Ensure pediátrico,alimentos,unidad,71,292.58,Emergencia
DON00819,2026-03-01,Iglesia/Comunidad,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,32,419.35,Aniversario ALDIMI
DON00820,2025-09-07,Iglesia/Comunidad,ITM020,Guantes descartables,insumos_medicos,par,51,612.42,Regular
DON00821,2025-04-10,Iglesia/Comunidad,ITM026,Clorhexidina,insumos_medicos,frasco,26,193.01,Regular
DON00822,2025-09-18,Empresa,ITM005,Aceite vegetal,alimentos,litro,116,1732.4,Aniversario ALDIMI
DON00823,2026-02-25,Persona natural,ITM022,Termómetros digitales,insumos_medicos,unidad,61,1056.28,Regular
DON00824,2025-10-19,Empresa,ITM014,Jabón líquido,higiene,litro,53,385.57,Regular
DON00825,2025-03-18,Empresa,ITM020,Guantes descartables,insumos_medicos,par,107,1640.48,Regular
DON00826,2026-03-24,Persona natural,ITM003,Leche evaporada,alimentos,lata,49,552.98,Emergencia
DON00827,2025-11-16,Empresa,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,154,1231.28,Regular
DON00828,2025-08-12,Persona natural,ITM008,Galletas nutritivas,alimentos,paquete,9,107.96,Regular
DON00829,2026-01-02,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,33,323.79,Navidad
DON00830,2026-02-06,Iglesia/Comunidad,ITM018,Alcohol en gel,higiene,unidad,29,349.63,Regular
DON00831,2026-03-10,Persona natural,ITM009,Suplemento nutricional,alimentos,unidad,101,1450.33,Aniversario ALDIMI
DON00832,2025-07-21,Empresa,ITM012,Ensure pediátrico,alimentos,unidad,68,279.83,Regular
DON00833,2026-02-04,Campaña digital,ITM003,Leche evaporada,alimentos,lata,7,56.22,Regular
DON00834,2026-03-16,Empresa,ITM014,Jabón líquido,higiene,litro,64,208.34,Regular
DON00835,2026-06-10,Empresa,ITM007,Conservas de atún,alimentos,lata,177,1762.07,Regular
DON00836,2026-07-04,Persona natural,ITM015,Pañales,higiene,unidad,68,1072.74,Regular
DON00837,2026-05-04,Empresa,ITM017,Detergente,higiene,kg,106,1643.1,Regular
DON00838,2025-10-31,Iglesia/Comunidad,ITM029,Suero oral,medicamentos_soporte,sobre,71,805.22,Emergencia
DON00839,2025-10-21,Persona natural,ITM024,Antiséptico,insumos_medicos,litro,24,171.53,Navidad
DON00840,2025-02-26,Iglesia/Comunidad,ITM004,Menestras,alimentos,kg,37,256.07,Aniversario ALDIMI
DON00841,2026-06-29,ONG,ITM014,Jabón líquido,higiene,litro,79,1333.31,Navidad
DON00842,2025-07-27,Persona natural,ITM003,Leche evaporada,alimentos,lata,30,442.81,Navidad
DON00843,2026-06-03,Persona natural,ITM001,Arroz,alimentos,kg,58,252.89,Emergencia
DON00844,2025-03-26,Persona natural,ITM023,Baja lenguas,insumos_medicos,unidad,12,87.31,Regular
DON00845,2025-04-18,Persona natural,ITM013,Papel higiénico,higiene,rollo,39,293.52,Regular
DON00846,2025-09-25,ONG,ITM009,Suplemento nutricional,alimentos,unidad,157,1907.09,Regular
DON00847,2025-03-26,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,31,189.17,Navidad
DON00848,2026-01-11,Campaña digital,ITM024,Antiséptico,insumos_medicos,litro,28,357.39,Aniversario ALDIMI
DON00849,2026-02-04,Persona natural,ITM025,Vendas,insumos_medicos,unidad,36,166.04,Regular
DON00850,2026-03-26,Iglesia/Comunidad,ITM027,Jeringas descartables,insumos_medicos,unidad,72,158.31,Aniversario ALDIMI
DON00851,2025-01-19,Empresa,ITM023,Baja lenguas,insumos_medicos,unidad,115,1703.92,Regular
DON00852,2025-11-19,Iglesia/Comunidad,ITM027,Jeringas descartables,insumos_medicos,unidad,55,804.58,Regular
DON00853,2026-03-21,Persona natural,ITM027,Jeringas descartables,insumos_medicos,unidad,35,484.06,Emergencia
DON00854,2025-06-27,Persona natural,ITM010,Frutas,alimentos,kg,26,256.03,Regular
DON00855,2025-12-21,Campaña digital,ITM002,Avena,alimentos,kg,29,212.46,Regular
DON00856,2025-10-17,Universidad,ITM009,Suplemento nutricional,alimentos,unidad,52,844.13,Regular
DON00857,2025-07-02,Persona natural,ITM008,Galletas nutritivas,alimentos,paquete,85,1407.02,Regular
DON00858,2026-02-23,Campaña digital,ITM002,Avena,alimentos,kg,60,903.19,Emergencia
DON00859,2025-03-11,Persona natural,ITM011,Agua embotellada,alimentos,litro,19,175.98,Navidad
DON00860,2025-12-09,Persona natural,ITM004,Menestras,alimentos,kg,18,138.8,Regular
DON00861,2026-01-16,Persona natural,ITM008,Galletas nutritivas,alimentos,paquete,40,238.39,Regular
DON00862,2025-12-23,Persona natural,ITM027,Jeringas descartables,insumos_medicos,unidad,35,169.05,Regular
DON00863,2026-05-20,Persona natural,ITM005,Aceite vegetal,alimentos,litro,9,148.58,Regular
DON00864,2025-01-17,Persona natural,ITM017,Detergente,higiene,kg,40,158.04,Día del Niño
DON00865,2025-04-11,Persona natural,ITM012,Ensure pediátrico,alimentos,unidad,17,297.3,Emergencia
DON00866,2026-06-28,ONG,ITM007,Conservas de atún,alimentos,lata,31,315.99,Regular
DON00867,2026-01-27,Campaña digital,ITM017,Detergente,higiene,kg,40,562.75,Navidad
DON00868,2026-03-17,Persona natural,ITM026,Clorhexidina,insumos_medicos,frasco,10,126.38,Regular
DON00869,2025-04-10,Iglesia/Comunidad,ITM016,Toallas húmedas,higiene,paquete,186,1530.14,Regular
DON00870,2025-11-30,Empresa,ITM007,Conservas de atún,alimentos,lata,81,893.4,Navidad
DON00871,2025-09-17,Empresa,ITM020,Guantes descartables,insumos_medicos,par,85,1133.77,Regular
DON00872,2026-07-02,Persona natural,ITM023,Baja lenguas,insumos_medicos,unidad,12,158.65,Regular
DON00873,2026-01-28,Universidad,ITM002,Avena,alimentos,kg,126,851.65,Día del Niño
DON00874,2025-03-12,Iglesia/Comunidad,ITM001,Arroz,alimentos,kg,116,1917.7,Regular
DON00875,2025-04-19,ONG,ITM010,Frutas,alimentos,kg,127,955.04,Regular
DON00876,2025-09-09,Iglesia/Comunidad,ITM027,Jeringas descartables,insumos_medicos,unidad,15,176.62,Aniversario ALDIMI
DON00877,2025-01-22,ONG,ITM018,Alcohol en gel,higiene,unidad,44,350.29,Regular
DON00878,2026-06-22,ONG,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,53,152.89,Regular
DON00879,2026-05-27,Empresa,ITM005,Aceite vegetal,alimentos,litro,162,2536.71,Navidad
DON00880,2025-02-02,Persona natural,ITM015,Pañales,higiene,unidad,63,748.86,Regular
DON00881,2025-05-21,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,34,361.12,Regular
DON00882,2026-04-20,Campaña digital,ITM014,Jabón líquido,higiene,litro,41,364.82,Día del Niño
DON00883,2025-11-23,Campaña digital,ITM022,Termómetros digitales,insumos_medicos,unidad,78,238.16,Regular
DON00884,2025-05-25,ONG,ITM015,Pañales,higiene,unidad,18,264.18,Regular
DON00885,2026-03-08,Campaña digital,ITM020,Guantes descartables,insumos_medicos,par,83,519.44,Aniversario ALDIMI
DON00886,2025-01-29,Empresa,ITM017,Detergente,higiene,kg,126,1312.26,Regular
DON00887,2025-11-01,ONG,ITM029,Suero oral,medicamentos_soporte,sobre,118,1558.3,Navidad
DON00888,2026-03-20,Persona natural,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,14,84.47,Regular
DON00889,2025-09-17,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,10,114.69,Regular
DON00890,2026-04-18,Persona natural,ITM008,Galletas nutritivas,alimentos,paquete,77,348.86,Regular
DON00891,2026-02-14,Persona natural,ITM022,Termómetros digitales,insumos_medicos,unidad,17,25.77,Emergencia
DON00892,2025-06-08,Persona natural,ITM003,Leche evaporada,alimentos,lata,136,1088.58,Regular
DON00893,2025-08-08,Empresa,ITM024,Antiséptico,insumos_medicos,litro,40,553.08,Emergencia
DON00894,2025-08-17,Persona natural,ITM018,Alcohol en gel,higiene,unidad,54,708.09,Regular
DON00895,2025-05-01,Persona natural,ITM026,Clorhexidina,insumos_medicos,frasco,22,129.04,Regular
DON00896,2026-04-27,Campaña digital,ITM011,Agua embotellada,alimentos,litro,107,669.36,Día del Niño
DON00897,2025-03-24,Persona natural,ITM028,Algodón,insumos_medicos,paquete,7,106.91,Día del Niño
DON00898,2025-12-13,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,24,246.85,Regular
DON00899,2025-06-26,Persona natural,ITM006,Fideos,alimentos,kg,52,191.73,Regular
DON00900,2025-09-18,Persona natural,ITM016,Toallas húmedas,higiene,paquete,11,157.86,Regular
DON00901,2026-01-11,ONG,ITM029,Suero oral,medicamentos_soporte,sobre,11,134.54,Regular
DON00902,2026-03-08,Persona natural,ITM022,Termómetros digitales,insumos_medicos,unidad,14,136.37,Regular
DON00903,2026-04-03,Empresa,ITM018,Alcohol en gel,higiene,unidad,95,1699.11,Aniversario ALDIMI
DON00904,2025-12-19,Persona natural,ITM023,Baja lenguas,insumos_medicos,unidad,50,509.62,Emergencia
DON00905,2026-02-15,ONG,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,87,1358.1,Regular
DON00906,2025-09-15,Persona natural,ITM027,Jeringas descartables,insumos_medicos,unidad,26,300.55,Regular
DON00907,2025-07-26,Empresa,ITM007,Conservas de atún,alimentos,lata,48,772.66,Emergencia
DON00908,2026-03-13,Iglesia/Comunidad,ITM019,Mascarillas,insumos_medicos,unidad,75,510.89,Regular
DON00909,2026-05-27,Campaña digital,ITM014,Jabón líquido,higiene,litro,75,244.97,Emergencia
DON00910,2025-08-01,ONG,ITM014,Jabón líquido,higiene,litro,136,1451.56,Emergencia
DON00911,2025-10-25,Persona natural,ITM026,Clorhexidina,insumos_medicos,frasco,5,63.06,Regular
DON00912,2025-11-12,ONG,ITM019,Mascarillas,insumos_medicos,unidad,67,168.77,Regular
DON00913,2025-01-30,Persona natural,ITM026,Clorhexidina,insumos_medicos,frasco,57,993.93,Emergencia
DON00914,2026-04-10,Persona natural,ITM003,Leche evaporada,alimentos,lata,20,289.92,Regular
DON00915,2025-05-29,Iglesia/Comunidad,ITM006,Fideos,alimentos,kg,122,1905.0,Emergencia
DON00916,2026-04-07,Campaña digital,ITM024,Antiséptico,insumos_medicos,litro,37,642.72,Emergencia
DON00917,2025-02-20,Persona natural,ITM023,Baja lenguas,insumos_medicos,unidad,12,85.67,Navidad
DON00918,2025-01-13,Persona natural,ITM011,Agua embotellada,alimentos,litro,39,576.23,Regular
DON00919,2025-01-18,Iglesia/Comunidad,ITM007,Conservas de atún,alimentos,lata,51,549.83,Regular
DON00920,2025-07-28,Iglesia/Comunidad,ITM013,Papel higiénico,higiene,rollo,105,1768.12,Emergencia
DON00921,2025-08-28,Iglesia/Comunidad,ITM019,Mascarillas,insumos_medicos,unidad,28,385.76,Navidad
DON00922,2025-03-07,Empresa,ITM025,Vendas,insumos_medicos,unidad,75,1189.25,Emergencia
DON00923,2026-02-21,ONG,ITM019,Mascarillas,insumos_medicos,unidad,89,218.5,Día del Niño
DON00924,2025-07-16,Persona natural,ITM012,Ensure pediátrico,alimentos,unidad,20,299.43,Regular
DON00925,2026-01-19,Persona natural,ITM024,Antiséptico,insumos_medicos,litro,14,82.54,Día del Niño
DON00926,2026-03-09,Empresa,ITM029,Suero oral,medicamentos_soporte,sobre,51,679.32,Emergencia
DON00927,2025-01-10,Persona natural,ITM027,Jeringas descartables,insumos_medicos,unidad,24,396.21,Regular
DON00928,2025-12-03,ONG,ITM009,Suplemento nutricional,alimentos,unidad,220,1184.01,Regular
DON00929,2025-04-06,Iglesia/Comunidad,ITM019,Mascarillas,insumos_medicos,unidad,31,368.44,Regular
DON00930,2025-12-12,Persona natural,ITM015,Pañales,higiene,unidad,73,746.12,Día del Niño
DON00931,2026-02-13,Empresa,ITM005,Aceite vegetal,alimentos,litro,228,1957.77,Regular
DON00932,2025-08-16,Persona natural,ITM011,Agua embotellada,alimentos,litro,81,901.52,Día del Niño
DON00933,2026-03-21,ONG,ITM016,Toallas húmedas,higiene,paquete,132,687.54,Regular
DON00934,2025-06-10,ONG,ITM027,Jeringas descartables,insumos_medicos,unidad,20,53.92,Regular
DON00935,2025-06-29,Empresa,ITM005,Aceite vegetal,alimentos,litro,315,2794.98,Navidad
DON00936,2026-01-15,Empresa,ITM028,Algodón,insumos_medicos,paquete,30,166.7,Regular
DON00937,2026-01-16,Empresa,ITM017,Detergente,higiene,kg,156,2299.63,Regular
DON00938,2026-04-08,ONG,ITM022,Termómetros digitales,insumos_medicos,unidad,97,926.34,Navidad
DON00939,2025-03-07,Persona natural,ITM012,Ensure pediátrico,alimentos,unidad,51,676.28,Regular
DON00940,2025-03-20,Persona natural,ITM027,Jeringas descartables,insumos_medicos,unidad,2,24.81,Regular
DON00941,2025-05-12,Persona natural,ITM027,Jeringas descartables,insumos_medicos,unidad,28,192.55,Regular
DON00942,2025-10-07,ONG,ITM013,Papel higiénico,higiene,rollo,94,1222.73,Día del Niño
DON00943,2025-05-05,Empresa,ITM011,Agua embotellada,alimentos,litro,300,1005.34,Regular
DON00944,2025-07-11,Persona natural,ITM026,Clorhexidina,insumos_medicos,frasco,19,297.78,Día del Niño
DON00945,2025-04-25,Campaña digital,ITM019,Mascarillas,insumos_medicos,unidad,70,658.98,Emergencia
DON00946,2025-10-17,ONG,ITM012,Ensure pediátrico,alimentos,unidad,205,1124.91,Regular
DON00947,2025-05-30,Empresa,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,14,106.99,Día del Niño
DON00948,2026-01-24,Empresa,ITM001,Arroz,alimentos,kg,389,1404.04,Día del Niño
DON00949,2025-10-23,Empresa,ITM026,Clorhexidina,insumos_medicos,frasco,61,298.94,Regular
DON00950,2026-05-10,Iglesia/Comunidad,ITM006,Fideos,alimentos,kg,45,379.77,Regular
DON00951,2026-05-26,Persona natural,ITM027,Jeringas descartables,insumos_medicos,unidad,13,137.06,Día del Niño
DON00952,2026-02-24,ONG,ITM023,Baja lenguas,insumos_medicos,unidad,11,171.22,Regular
DON00953,2026-02-17,Persona natural,ITM027,Jeringas descartables,insumos_medicos,unidad,24,311.05,Emergencia
DON00954,2025-02-01,Iglesia/Comunidad,ITM026,Clorhexidina,insumos_medicos,frasco,58,165.47,Emergencia
DON00955,2026-04-13,Iglesia/Comunidad,ITM001,Arroz,alimentos,kg,25,348.82,Emergencia
DON00956,2025-10-19,Empresa,ITM028,Algodón,insumos_medicos,paquete,61,534.57,Regular
DON00957,2026-02-23,ONG,ITM008,Galletas nutritivas,alimentos,paquete,149,1882.12,Regular
DON00958,2025-09-11,Persona natural,ITM020,Guantes descartables,insumos_medicos,par,17,237.88,Regular
DON00959,2025-03-27,Empresa,ITM006,Fideos,alimentos,kg,65,493.42,Regular
DON00960,2025-07-04,Empresa,ITM023,Baja lenguas,insumos_medicos,unidad,116,304.51,Regular
DON00961,2025-05-17,Persona natural,ITM012,Ensure pediátrico,alimentos,unidad,76,324.03,Aniversario ALDIMI
DON00962,2025-10-26,Iglesia/Comunidad,ITM004,Menestras,alimentos,kg,71,503.36,Día del Niño
DON00963,2025-11-10,Campaña digital,ITM027,Jeringas descartables,insumos_medicos,unidad,107,966.01,Aniversario ALDIMI
DON00964,2026-07-04,Empresa,ITM009,Suplemento nutricional,alimentos,unidad,67,999.44,Día del Niño
DON00965,2025-01-27,Empresa,ITM007,Conservas de atún,alimentos,lata,225,777.55,Regular
DON00966,2026-04-27,Persona natural,ITM020,Guantes descartables,insumos_medicos,par,54,271.98,Regular
DON00967,2026-06-15,Empresa,ITM024,Antiséptico,insumos_medicos,litro,78,303.88,Regular
DON00968,2026-01-25,Persona natural,ITM025,Vendas,insumos_medicos,unidad,39,343.64,Emergencia
DON00969,2025-09-29,Empresa,ITM025,Vendas,insumos_medicos,unidad,10,95.47,Regular
DON00970,2025-08-17,Persona natural,ITM011,Agua embotellada,alimentos,litro,124,1539.41,Regular
DON00971,2025-07-02,Universidad,ITM015,Pañales,higiene,unidad,73,404.48,Regular
DON00972,2025-12-03,Iglesia/Comunidad,ITM016,Toallas húmedas,higiene,paquete,3,36.75,Emergencia
DON00973,2025-07-06,ONG,ITM024,Antiséptico,insumos_medicos,litro,28,411.35,Regular
DON00974,2025-02-03,Persona natural,ITM025,Vendas,insumos_medicos,unidad,69,1212.22,Navidad
DON00975,2026-01-15,Empresa,ITM019,Mascarillas,insumos_medicos,unidad,221,2971.86,Regular
DON00976,2026-03-25,ONG,ITM024,Antiséptico,insumos_medicos,litro,37,597.08,Emergencia
DON00977,2026-05-24,Empresa,ITM011,Agua embotellada,alimentos,litro,137,1939.53,Día del Niño
DON00978,2025-12-05,Persona natural,ITM027,Jeringas descartables,insumos_medicos,unidad,38,168.7,Regular
DON00979,2026-02-13,Campaña digital,ITM027,Jeringas descartables,insumos_medicos,unidad,17,217.12,Regular
DON00980,2025-08-03,Iglesia/Comunidad,ITM024,Antiséptico,insumos_medicos,litro,39,215.49,Navidad
DON00981,2026-03-22,Persona natural,ITM026,Clorhexidina,insumos_medicos,frasco,31,380.84,Regular
DON00982,2025-08-04,Empresa,ITM002,Avena,alimentos,kg,26,324.94,Navidad
DON00983,2025-06-19,Iglesia/Comunidad,ITM021,Gasas estériles,insumos_medicos,paquete,101,997.77,Regular
DON00984,2025-02-12,Persona natural,ITM005,Aceite vegetal,alimentos,litro,12,88.49,Regular
DON00985,2025-04-24,Universidad,ITM026,Clorhexidina,insumos_medicos,frasco,82,856.91,Regular
DON00986,2025-03-30,Iglesia/Comunidad,ITM010,Frutas,alimentos,kg,135,1518.48,Navidad
DON00987,2026-02-28,Persona natural,ITM024,Antiséptico,insumos_medicos,litro,29,246.98,Regular
DON00988,2026-04-02,ONG,ITM022,Termómetros digitales,insumos_medicos,unidad,106,345.51,Regular
DON00989,2026-01-11,Campaña digital,ITM022,Termómetros digitales,insumos_medicos,unidad,23,297.47,Regular
DON00990,2025-03-29,Campaña digital,ITM022,Termómetros digitales,insumos_medicos,unidad,6,60.32,Regular
DON00991,2026-03-15,Persona natural,ITM009,Suplemento nutricional,alimentos,unidad,113,584.88,Regular
DON00992,2026-01-23,ONG,ITM004,Menestras,alimentos,kg,64,299.32,Navidad
DON00993,2025-09-30,Universidad,ITM028,Algodón,insumos_medicos,paquete,34,482.53,Aniversario ALDIMI
DON00994,2026-06-21,Campaña digital,ITM004,Menestras,alimentos,kg,9,86.95,Emergencia
DON00995,2025-05-27,Universidad,ITM026,Clorhexidina,insumos_medicos,frasco,11,127.46,Día del Niño
DON00996,2025-04-22,Persona natural,ITM024,Antiséptico,insumos_medicos,litro,25,429.33,Regular
DON00997,2025-07-05,Empresa,ITM012,Ensure pediátrico,alimentos,unidad,175,436.94,Regular
DON00998,2025-07-19,Persona natural,ITM016,Toallas húmedas,higiene,paquete,69,737.04,Regular
DON00999,2025-06-25,Empresa,ITM003,Leche evaporada,alimentos,lata,14,146.92,Regular
DON01000,2025-10-06,Persona natural,ITM008,Galletas nutritivas,alimentos,paquete,15,135.9,Regular
DON01001,2025-09-30,Iglesia/Comunidad,ITM027,Jeringas descartables,insumos_medicos,unidad,19,299.48,Navidad
DON01002,2026-05-22,Persona natural,ITM006,Fideos,alimentos,kg,49,154.84,Regular
DON01003,2025-01-10,Persona natural,ITM010,Frutas,alimentos,kg,71,184.85,Regular
DON01004,2025-06-06,Persona natural,ITM008,Galletas nutritivas,alimentos,paquete,28,52.86,Regular
DON01005,2025-12-08,Campaña digital,ITM009,Suplemento nutricional,alimentos,unidad,83,679.97,Emergencia
DON01006,2026-01-18,ONG,ITM021,Gasas estériles,insumos_medicos,paquete,57,284.61,Día del Niño
DON01007,2025-09-29,Campaña digital,ITM003,Leche evaporada,alimentos,lata,54,398.58,Regular
DON01008,2025-01-19,ONG,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,21,139.03,Regular
DON01009,2025-12-15,Persona natural,ITM022,Termómetros digitales,insumos_medicos,unidad,5,51.36,Emergencia
DON01010,2026-01-05,Persona natural,ITM014,Jabón líquido,higiene,litro,42,518.63,Día del Niño
DON01011,2025-05-20,Persona natural,ITM024,Antiséptico,insumos_medicos,litro,30,438.41,Día del Niño
DON01012,2025-02-03,Persona natural,ITM015,Pañales,higiene,unidad,19,134.1,Regular
DON01013,2026-01-19,Empresa,ITM024,Antiséptico,insumos_medicos,litro,96,333.47,Navidad
DON01014,2025-03-01,ONG,ITM015,Pañales,higiene,unidad,24,359.84,Regular
DON01015,2025-01-28,Iglesia/Comunidad,ITM014,Jabón líquido,higiene,litro,103,1054.49,Regular
DON01016,2025-02-02,Persona natural,ITM003,Leche evaporada,alimentos,lata,64,456.7,Regular
DON01017,2025-08-06,ONG,ITM001,Arroz,alimentos,kg,123,1792.57,Regular
DON01018,2025-02-27,Persona natural,ITM017,Detergente,higiene,kg,58,1039.99,Regular
DON01019,2025-02-15,Empresa,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,70,827.23,Aniversario ALDIMI
DON01020,2026-03-09,ONG,ITM008,Galletas nutritivas,alimentos,paquete,74,1203.04,Regular
DON01021,2025-05-11,Persona natural,ITM025,Vendas,insumos_medicos,unidad,15,219.99,Aniversario ALDIMI
DON01022,2026-06-11,Persona natural,ITM011,Agua embotellada,alimentos,litro,66,160.06,Aniversario ALDIMI
DON01023,2025-02-02,Universidad,ITM020,Guantes descartables,insumos_medicos,par,36,404.39,Navidad
DON01024,2025-02-21,Universidad,ITM012,Ensure pediátrico,alimentos,unidad,30,453.41,Regular
DON01025,2026-06-28,Persona natural,ITM024,Antiséptico,insumos_medicos,litro,37,524.22,Regular
DON01026,2025-08-20,Iglesia/Comunidad,ITM027,Jeringas descartables,insumos_medicos,unidad,26,233.64,Navidad
DON01027,2025-11-27,Persona natural,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,21,315.9,Regular
DON01028,2025-10-26,Empresa,ITM004,Menestras,alimentos,kg,138,1361.91,Regular
DON01029,2026-04-06,Universidad,ITM029,Suero oral,medicamentos_soporte,sobre,54,243.38,Regular
DON01030,2026-03-27,Persona natural,ITM011,Agua embotellada,alimentos,litro,28,401.17,Emergencia
DON01031,2026-06-11,Persona natural,ITM008,Galletas nutritivas,alimentos,paquete,72,329.16,Regular
DON01032,2025-04-15,Iglesia/Comunidad,ITM015,Pañales,higiene,unidad,104,735.16,Regular
DON01033,2025-07-14,Iglesia/Comunidad,ITM010,Frutas,alimentos,kg,48,135.27,Navidad
DON01034,2025-09-15,Campaña digital,ITM005,Aceite vegetal,alimentos,litro,23,226.54,Regular
DON01035,2026-01-19,Empresa,ITM022,Termómetros digitales,insumos_medicos,unidad,90,622.38,Aniversario ALDIMI
DON01036,2025-04-10,Persona natural,ITM026,Clorhexidina,insumos_medicos,frasco,5,87.92,Regular
DON01037,2025-09-30,Empresa,ITM023,Baja lenguas,insumos_medicos,unidad,85,1402.11,Regular
DON01038,2026-06-19,Universidad,ITM008,Galletas nutritivas,alimentos,paquete,23,161.03,Emergencia
DON01039,2025-12-28,Universidad,ITM016,Toallas húmedas,higiene,paquete,38,432.06,Regular
DON01040,2025-04-10,Persona natural,ITM025,Vendas,insumos_medicos,unidad,2,15.01,Regular
DON01041,2025-01-04,Empresa,ITM024,Antiséptico,insumos_medicos,litro,14,44.25,Navidad
DON01042,2025-07-01,Iglesia/Comunidad,ITM001,Arroz,alimentos,kg,48,841.88,Regular
DON01043,2026-02-21,Iglesia/Comunidad,ITM019,Mascarillas,insumos_medicos,unidad,18,322.03,Regular
DON01044,2025-03-29,Empresa,ITM001,Arroz,alimentos,kg,33,554.69,Emergencia
DON01045,2026-04-13,Empresa,ITM003,Leche evaporada,alimentos,lata,24,293.74,Regular
DON01046,2025-06-24,Persona natural,ITM014,Jabón líquido,higiene,litro,36,493.18,Aniversario ALDIMI
DON01047,2026-01-24,Persona natural,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,31,80.23,Regular
DON01048,2025-10-18,Empresa,ITM009,Suplemento nutricional,alimentos,unidad,128,1171.5,Regular
DON01049,2025-04-18,Persona natural,ITM022,Termómetros digitales,insumos_medicos,unidad,25,130.45,Día del Niño
DON01050,2026-04-15,Empresa,ITM004,Menestras,alimentos,kg,119,865.84,Emergencia
DON01051,2025-01-14,ONG,ITM004,Menestras,alimentos,kg,104,497.37,Navidad
DON01052,2026-05-18,ONG,ITM002,Avena,alimentos,kg,124,2143.49,Emergencia
DON01053,2026-03-20,Persona natural,ITM024,Antiséptico,insumos_medicos,litro,35,128.83,Navidad
DON01054,2025-07-13,ONG,ITM026,Clorhexidina,insumos_medicos,frasco,64,387.22,Regular
DON01055,2025-07-19,Campaña digital,ITM002,Avena,alimentos,kg,21,363.18,Regular
DON01056,2026-04-08,Iglesia/Comunidad,ITM006,Fideos,alimentos,kg,75,747.79,Regular
DON01057,2026-06-30,Persona natural,ITM005,Aceite vegetal,alimentos,litro,59,782.72,Regular
DON01058,2025-10-08,Iglesia/Comunidad,ITM026,Clorhexidina,insumos_medicos,frasco,56,835.98,Día del Niño
DON01059,2025-07-31,Persona natural,ITM024,Antiséptico,insumos_medicos,litro,57,279.86,Regular
DON01060,2026-03-11,Campaña digital,ITM024,Antiséptico,insumos_medicos,litro,36,65.3,Regular
DON01061,2026-06-21,ONG,ITM002,Avena,alimentos,kg,158,1135.36,Aniversario ALDIMI
DON01062,2025-02-13,Universidad,ITM014,Jabón líquido,higiene,litro,74,1130.4,Navidad
DON01063,2025-02-27,Persona natural,ITM005,Aceite vegetal,alimentos,litro,37,531.0,Regular
DON01064,2026-06-13,Campaña digital,ITM007,Conservas de atún,alimentos,lata,141,1548.21,Regular
DON01065,2025-12-11,Campaña digital,ITM005,Aceite vegetal,alimentos,litro,153,2326.32,Aniversario ALDIMI
DON01066,2025-10-07,Persona natural,ITM004,Menestras,alimentos,kg,4,8.42,Navidad
DON01067,2026-04-12,Persona natural,ITM018,Alcohol en gel,higiene,unidad,19,260.79,Regular
DON01068,2025-01-11,Universidad,ITM027,Jeringas descartables,insumos_medicos,unidad,17,284.18,Regular
DON01069,2026-04-25,Persona natural,ITM015,Pañales,higiene,unidad,71,296.11,Regular
